0.358658 -0.851786 -0.531285 0.000036 
0.361396 -0.842823 -0.545880 0.000036 
0.364134 -0.833614 -0.560316 0.000036 
0.366872 -0.824162 -0.574588 0.000037 
0.369610 -0.814469 -0.588692 0.000037 
0.372348 -0.804539 -0.602625 0.000037 
0.375086 -0.794375 -0.616382 0.000037 
0.377823 -0.783979 -0.629960 0.000037 
0.380561 -0.773355 -0.643354 0.000038 
0.383299 -0.762506 -0.656562 0.000038 
0.386037 -0.751436 -0.669579 0.000038 
0.388775 -0.740147 -0.682401 0.000038 
0.391513 -0.728644 -0.695025 0.000038 
0.394251 -0.716930 -0.707448 0.000038 
0.396988 -0.705008 -0.719667 0.000039 
0.399726 -0.692883 -0.731677 0.000039 
0.402464 -0.680556 -0.743475 0.000039 
0.405202 -0.668033 -0.755058 0.000039 
0.407940 -0.655318 -0.766424 0.000039 
0.410678 -0.642413 -0.777568 0.000039 
0.413415 -0.629322 -0.788488 0.000039 
0.416153 -0.616051 -0.799180 0.000039 
0.418891 -0.602602 -0.809643 0.000039 
0.421629 -0.588979 -0.819872 0.000039 
0.424367 -0.575187 -0.829866 0.000039 
0.427105 -0.561230 -0.839621 0.000039 
0.429843 -0.547111 -0.849135 0.000039 
0.432580 -0.532836 -0.858405 0.000039 
0.435318 -0.518407 -0.867429 0.000039 
0.438056 -0.503830 -0.876204 0.000039 
0.440794 -0.489109 -0.884727 0.000039 
0.443532 -0.474247 -0.892998 0.000039 
0.446270 -0.459250 -0.901013 0.000039 
0.449008 -0.444121 -0.908770 0.000039 
0.451745 -0.428865 -0.916267 0.000039 
0.454483 -0.413487 -0.923502 0.000039 
0.457221 -0.397990 -0.930474 0.000039 
0.459959 -0.382380 -0.937179 0.000038 
0.462697 -0.366661 -0.943618 0.000038 
0.465435 -0.350837 -0.949787 0.000038 
0.468172 -0.334913 -0.955686 0.000038 
0.470910 -0.318894 -0.961312 0.000038 
0.473648 -0.302784 -0.966664 0.000038 
0.476386 -0.286587 -0.971741 0.000038 
0.479124 -0.270310 -0.976542 0.000037 
0.481862 -0.253955 -0.981065 0.000037 
0.484600 -0.237528 -0.985308 0.000037 
0.487337 -0.221033 -0.989272 0.000037 
0.490075 -0.204476 -0.992955 0.000036 
0.492813 -0.187861 -0.996356 0.000036 
0.495551 -0.171192 -0.999473 0.000036 
0.498289 -0.154475 -1.002308 0.000036 
0.501027 -0.137714 -1.004857 0.000035 
0.503765 -0.120914 -1.007122 0.000035 
0.506502 -0.104079 -1.009102 0.000035 
0.509240 -0.087215 -1.010795 0.000034 
0.511978 -0.070327 -1.012202 0.000034 
0.514716 -0.053418 -1.013322 0.000034 
0.517454 -0.036494 -1.014155 0.000033 
0.520192 -0.019560 -1.014700 0.000033 
0.522930 -0.002621 -1.014959 0.000033 
0.525667 0.014320 -1.014930 0.000032 
0.528405 0.031256 -1.014615 0.000032 
0.531143 0.048183 -1.014012 0.000032 
0.533881 0.065097 -1.013122 0.000031 
0.536619 0.081992 -1.011946 0.000031 
0.539357 0.098865 -1.010483 0.000030 
0.542094 0.115709 -1.008735 0.000030 
0.544832 0.132520 -1.006702 0.000029 
0.547570 0.149295 -1.004384 0.000029 
0.550308 0.166026 -1.001782 0.000029 
0.553046 0.182711 -0.998897 0.000028 
0.555784 0.199345 -0.995730 0.000028 
0.558522 0.215922 -0.992282 0.000027 
0.561259 0.232438 -0.988553 0.000027 
0.563997 0.248888 -0.984544 0.000026 
0.566735 0.265268 -0.980258 0.000026 
0.569473 0.281573 -0.975695 0.000025 
0.572211 0.297798 -0.970855 0.000025 
0.574949 0.313940 -0.965742 0.000024 
0.577687 0.329992 -0.960355 0.000024 
0.580424 0.345951 -0.954698 0.000023 
0.583162 0.361813 -0.948770 0.000023 
0.585900 0.377572 -0.942574 0.000022 
0.588638 0.393225 -0.936112 0.000021 
0.591376 0.408766 -0.929385 0.000021 
0.594114 0.424192 -0.922395 0.000020 
0.596851 0.439498 -0.915145 0.000020 
0.599589 0.454679 -0.907636 0.000019 
0.602327 0.469732 -0.899869 0.000019 
0.605065 0.484652 -0.891849 0.000018 
0.607803 0.499435 -0.883576 0.000017 
0.610541 0.514077 -0.875053 0.000017 
0.613279 0.528573 -0.866282 0.000016 
0.616016 0.542919 -0.857266 0.000016 
0.618754 0.557112 -0.848007 0.000015 
0.621492 0.571146 -0.838508 0.000014 
0.624230 0.585019 -0.828771 0.000014 
0.626968 0.598726 -0.818799 0.000013 
0.629706 0.612264 -0.808595 0.000013 
0.632444 0.625627 -0.798162 0.000012 
0.635181 0.638813 -0.787502 0.000011 
0.637919 0.651818 -0.776619 0.000011 
0.640657 0.664638 -0.765515 0.000010 
0.643395 0.677269 -0.754194 0.000009 
0.646133 0.689708 -0.742659 0.000009 
0.648871 0.701950 -0.730912 0.000008 
0.651608 0.713993 -0.718958 0.000007 
0.654346 0.725833 -0.706799 0.000007 
0.657084 0.737466 -0.694439 0.000006 
0.659822 0.748889 -0.681882 0.000005 
0.662560 0.760099 -0.669130 0.000005 
0.665298 0.771093 -0.656187 0.000004 
0.668036 0.781866 -0.643058 0.000003 
0.670773 0.792417 -0.629745 0.000003 
0.673511 0.802741 -0.616252 0.000002 
0.676249 0.812837 -0.602583 0.000002 
0.678987 0.822700 -0.588742 0.000001 
0.681725 0.832328 -0.574733 0.000000 
0.684463 0.841718 -0.560560 -0.000000 
0.687201 0.850867 -0.546226 -0.000001 
0.689938 0.859772 -0.531736 -0.000002 
0.692676 0.868431 -0.517093 -0.000002 
0.695414 0.876842 -0.502302 -0.000003 
0.698152 0.885000 -0.487367 -0.000004 
0.700890 0.892905 -0.472293 -0.000004 
0.703628 0.900554 -0.457083 -0.000005 
0.706366 0.907944 -0.441741 -0.000006 
0.709103 0.915072 -0.426272 -0.000006 
0.711841 0.921938 -0.410681 -0.000007 
0.714579 0.928538 -0.394972 -0.000008 
0.717317 0.934871 -0.379149 -0.000008 
0.720055 0.940934 -0.363216 -0.000009 
0.722793 0.946726 -0.347179 -0.000010 
0.725530 0.952245 -0.331042 -0.000010 
0.728268 0.957488 -0.314809 -0.000011 
0.731006 0.962455 -0.298485 -0.000012 
0.733744 0.967144 -0.282074 -0.000012 
0.736482 0.971552 -0.265582 -0.000013 
0.739220 0.975680 -0.249014 -0.000013 
0.741958 0.979524 -0.232373 -0.000014 
0.744695 0.983085 -0.215664 -0.000015 
0.747433 0.986360 -0.198893 -0.000015 
0.750171 0.989348 -0.182064 -0.000016 
0.752909 0.992049 -0.165183 -0.000016 
0.755647 0.994461 -0.148253 -0.000017 
0.758385 0.996584 -0.131280 -0.000018 
0.761123 0.998417 -0.114269 -0.000018 
0.763860 0.999958 -0.097224 -0.000019 
0.766598 1.001207 -0.080151 -0.000019 
0.769336 1.002165 -0.063055 -0.000020 
0.772074 1.002829 -0.045940 -0.000021 
0.774812 1.003200 -0.028812 -0.000021 
0.777550 1.003277 -0.011675 -0.000022 
0.780287 1.003060 0.005465 -0.000022 
0.783025 1.002549 0.022603 -0.000023 
0.785763 1.001744 0.039735 -0.000023 
0.788501 1.000645 0.056855 -0.000024 
0.791239 0.999252 0.073958 -0.000024 
0.793977 0.997564 0.091040 -0.000025 
0.796715 0.995583 0.108095 -0.000025 
0.799452 0.993309 0.125118 -0.000026 
0.802190 0.990742 0.142104 -0.000026 
0.804928 0.987882 0.159048 -0.000027 
0.807666 0.984730 0.175945 -0.000027 
0.810404 0.981288 0.192790 -0.000028 
0.813142 0.977555 0.209578 -0.000028 
0.815880 0.973532 0.226305 -0.000029 
0.818617 0.969221 0.242963 -0.000029 
0.821355 0.964623 0.259550 -0.000030 
0.824093 0.959738 0.276060 -0.000030 
0.826831 0.954568 0.292488 -0.000030 
0.829569 0.949114 0.308829 -0.000031 
0.832307 0.943378 0.325078 -0.000031 
0.835044 0.937360 0.341230 -0.000032 
0.837782 0.931063 0.357280 -0.000032 
0.840520 0.924489 0.373224 -0.000032 
0.843258 0.917638 0.389056 -0.000033 
0.845996 0.910513 0.404773 -0.000033 
0.848734 0.903116 0.420368 -0.000033 
0.851472 0.895448 0.435837 -0.000034 
0.854209 0.887512 0.451175 -0.000034 
0.856947 0.879310 0.466378 -0.000034 
0.859685 0.870844 0.481442 -0.000035 
0.862423 0.862117 0.496360 -0.000035 
0.865161 0.853130 0.511130 -0.000035 
0.867899 0.843887 0.525746 -0.000035 
0.870637 0.834390 0.540203 -0.000036 
0.873374 0.824641 0.554498 -0.000036 
0.876112 0.814643 0.568625 -0.000036 
0.878850 0.804400 0.582581 -0.000036 
0.881588 0.793914 0.596361 -0.000037 
0.884326 0.783187 0.609961 -0.000037 
0.887064 0.772224 0.623376 -0.000037 
0.889802 0.761027 0.636602 -0.000037 
0.892539 0.749600 0.649636 -0.000037 
0.895277 0.737945 0.662472 -0.000037 
0.898015 0.726066 0.675108 -0.000038 
0.900753 0.713967 0.687538 -0.000038 
0.903491 0.701651 0.699760 -0.000038 
0.906229 0.689121 0.711768 -0.000038 
0.908966 0.676382 0.723561 -0.000038 
0.911704 0.663437 0.735132 -0.000038 
0.914442 0.650289 0.746480 -0.000038 
0.917180 0.636943 0.757600 -0.000038 
0.919918 0.623403 0.768489 -0.000038 
0.922656 0.609672 0.779143 -0.000038 
0.925394 0.595756 0.789559 -0.000038 
0.928131 0.581657 0.799734 -0.000038 
0.930869 0.567379 0.809664 -0.000038 
0.933607 0.552929 0.819346 -0.000038 
0.936345 0.538308 0.828777 -0.000038 
0.939083 0.523523 0.837954 -0.000038 
0.941821 0.508577 0.846873 -0.000038 
0.944559 0.493475 0.855533 -0.000038 
0.947296 0.478222 0.863930 -0.000038 
0.950034 0.462821 0.872062 -0.000038 
0.952772 0.447278 0.879925 -0.000038 
0.955510 0.431598 0.887517 -0.000038 
0.958248 0.415784 0.894837 -0.000038 
0.960986 0.399843 0.901880 -0.000038 
0.963723 0.383778 0.908646 -0.000038 
0.966461 0.367595 0.915131 -0.000037 
0.969199 0.351298 0.921335 -0.000037 
0.971937 0.334894 0.927253 -0.000037 
0.974675 0.318385 0.932886 -0.000037 
0.977413 0.301779 0.938230 -0.000037 
0.980151 0.285079 0.943284 -0.000037 
0.982888 0.268290 0.948046 -0.000036 
0.985626 0.251419 0.952515 -0.000036 
0.988364 0.234470 0.956690 -0.000036 
0.991102 0.217449 0.960568 -0.000036 
0.993840 0.200360 0.964148 -0.000035 
